"UT","DT","TC","PY","Department"
"WATTS201262","ARTICLE",9,2012,"Chemical and Biological Engineering"
"PARISIEN20122884","ARTICLE",4,2012,"Chemical and Biological Engineering"
"MOHDNORDDIN20122016","ARTICLE",14,2012,"Chemical and Biological Engineering"
"KRUPIN201217","CONFERENCE",0,2012,"Chemical and Biological Engineering"
"YEH201216227","ARTICLE",16,2012,"Chemical and Biological Engineering"
"DOLE2012265","CONFERENCE",3,2012,"Chemical and Biological Engineering"
"AHMED201241","ARTICLE",128,2012,"Chemical and Biological Engineering"
"LASHKARI2012178","ARTICLE",2,2012,"Chemical and Biological Engineering"
"FENG201298","ARTICLE",23,2012,"Chemical and Biological Engineering"
"PITTS2012333","ARTICLE",3,2012,"Chemical and Biological Engineering"
"REICHE2012318","ARTICLE",17,2012,"Chemical and Biological Engineering"
"RONHOLM20127833","ARTICLE",2,2012,"Chemical and Biological Engineering"
"MUKHOPADHYAY20121457","ARTICLE",86,2012,"Chemical and Biological Engineering"
"WATTS20123236","ARTICLE",10,2012,"Chemical and Biological Engineering"
"WATTS20122784","ARTICLE",17,2012,"Chemical and Biological Engineering"
"THIBAULT201279","CONFERENCE",1,2012,"Chemical and Biological Engineering"
"RAHBARI-SISAKHT201261","ARTICLE",14,2012,"Chemical and Biological Engineering"
"PITTS2012","ARTICLE",13,2012,"Chemical and Biological Engineering"
"RAHBARI-SISAKHT2012221","ARTICLE",41,2012,"Chemical and Biological Engineering"
"BARANOVA2012377","ARTICLE",11,2012,"Chemical and Biological Engineering"
"BRONSON2012335","ARTICLE",7,2012,"Chemical and Biological Engineering"
"CHAYER20121585","ARTICLE",8,2012,"Chemical and Biological Engineering"
"RONHOLM20121311","ARTICLE",10,2012,"Chemical and Biological Engineering"
"RAHBARI-SISAKHT2012472","ARTICLE",22,2012,"Chemical and Biological Engineering"
"BAKERI2012262","ARTICLE",12,2012,"Chemical and Biological Engineering"
"YUSOF201216","ARTICLE",10,2012,"Chemical and Biological Engineering"
"CHAKRABORTY2012","ARTICLE",21,2012,"Chemical and Biological Engineering"
"DONALDSON2012154","ARTICLE",0,2012,"Chemical and Biological Engineering"
"ALMOMANI2012465","ARTICLE",3,2012,"Chemical and Biological Engineering"
"BAKERI2012327","ARTICLE",22,2012,"Chemical and Biological Engineering"
"MULGUNDMATH2012455","ARTICLE",12,2012,"Chemical and Biological Engineering"
"RANA2012346","ARTICLE",34,2012,"Chemical and Biological Engineering"
"FONOCHO2012171","ARTICLE",4,2012,"Chemical and Biological Engineering"
"WANG2012904","ARTICLE",84,2012,"Chemical and Biological Engineering"
"TAWALBEH20121606","ARTICLE",2,2012,"Chemical and Biological Engineering"
"HOJJAT20121066","ARTICLE",4,2012,"Chemical and Biological Engineering"
"KHULBE2012181","ARTICLE",2,2012,"Chemical and Biological Engineering"
"ZHANG2012913","ARTICLE",41,2012,"Chemical and Biological Engineering"
"DUCHESNE2012321","ARTICLE",20,2012,"Chemical and Biological Engineering"
"MULGUNDMATH2012730","ARTICLE",33,2012,"Chemical and Biological Engineering"
"TAGA2012675","ARTICLE",6,2012,"Chemical and Biological Engineering"
"POTVIN201291","ARTICLE",88,2012,"Chemical and Biological Engineering"
"ETEMAD2012191","ARTICLE",3,2012,"Chemical and Biological Engineering"
"SAVOJI20122287","ARTICLE",11,2012,"Chemical and Biological Engineering"
"SAVOJI20122300","ARTICLE",5,2012,"Chemical and Biological Engineering"
"DONALDSON20121578","ARTICLE",3,2012,"Chemical and Biological Engineering"
"YIM2012414","ARTICLE",21,2012,"Chemical and Biological Engineering"
"BARANOVA2012","ARTICLE",0,2012,"Chemical and Biological Engineering"
"CUI2012","ARTICLE",11,2012,"Chemical and Biological Engineering"
"JAAFAR2012969","ARTICLE",12,2012,"Chemical and Biological Engineering"
"PRINCE201280","ARTICLE",93,2012,"Chemical and Biological Engineering"
"QIE2012349","ARTICLE",9,2012,"Chemical and Biological Engineering"
"AGHDAM2012123","ARTICLE",25,2012,"Chemical and Biological Engineering"
"BAIN2012565","ARTICLE",12,2012,"Chemical and Biological Engineering"
"SOWINSKI2012552","ARTICLE",20,2012,"Chemical and Biological Engineering"
"RAHBARI-SISAKHT201299","ARTICLE",37,2012,"Chemical and Biological Engineering"
"BAKERI2012160","ARTICLE",28,2012,"Chemical and Biological Engineering"
"FETTAKA2012","ARTICLE",2,2012,"Chemical and Biological Engineering"
"SAYARI20124241","ARTICLE",91,2012,"Chemical and Biological Engineering"
"BAKERI20122812","ARTICLE",15,2012,"Chemical and Biological Engineering"
"SALEHPOUR201285","ARTICLE",13,2012,"Chemical and Biological Engineering"
"KAUR2012101","ARTICLE",59,2012,"Chemical and Biological Engineering"
"CHAKRABORTY2012343","ARTICLE",10,2012,"Chemical and Biological Engineering"
"SIDDIQUI201224","ARTICLE",18,2012,"Chemical and Biological Engineering"
"RAHBARI-SISAKHT2012215","ARTICLE",26,2012,"Chemical and Biological Engineering"
"KAUR2012235","ARTICLE",44,2012,"Chemical and Biological Engineering"
"MULGUNDMATH201217","ARTICLE",32,2012,"Chemical and Biological Engineering"
"PEZESHK2012280","ARTICLE",57,2012,"Chemical and Biological Engineering"
"SALEHPOUR2012103","ARTICLE",5,2012,"Chemical and Biological Engineering"
"STEWART2012107","ARTICLE",30,2012,"Chemical and Biological Engineering"
"AL-OTHMAN201214","ARTICLE",7,2012,"Chemical and Biological Engineering"
"DA'NA201262","ARTICLE",62,2012,"Chemical and Biological Engineering"
